date,trends
2023-07-05,31.32
2023-07-06,16.24
2023-07-07,47.56
2023-07-08,16.24
2023-07-09,42.35
2023-07-10,23.87
2023-07-11,61.6
2023-07-12,77.0
2023-07-13,44.66
2023-07-14,64.68
2023-07-15,69.3
2023-07-16,42.92
2023-07-17,15.66
2023-07-18,39.44
2023-07-19,41.76
2023-07-20,31.32
2023-07-21,32.48
2023-07-22,6.96
2023-07-23,21.0
2023-07-24,16.2
2023-07-25,46.2
2023-07-26,39.6
2023-07-27,30.6
2023-07-28,22.2
2023-07-29,20.4
2023-07-30,24.8
2023-07-31,37.2
2023-08-01,35.34
2023-08-02,27.9
2023-08-03,29.76
2023-08-04,20.46
2023-08-05,51.46
2023-08-06,24.84
2023-08-07,27.54
2023-08-08,14.58
2023-08-09,28.62
2023-08-10,9.18
2023-08-11,28.62
2023-08-12,36.72
2023-08-13,9.52
2023-08-14,34.72
2023-08-15,29.12
2023-08-16,33.6
2023-08-17,26.32
2023-08-18,17.92
2023-08-19,33.04
2023-08-20,33.12
2023-08-21,20.64
2023-08-22,23.52
2023-08-23,28.8
2023-08-24,14.88
2023-08-25,8.64
2023-08-26,0.0
2023-08-27,14.07
2023-08-28,31.49
2023-08-29,51.59
2023-08-30,46.9
2023-08-31,34.84
